f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,state
2.39E+07,2.36E+07,2.41E+07,2.26E+07,2.42E+07,2.41E+07,2.43E+07,2.42E+07,2.43E+07,2.42E+07,2.43E+07,2.41E+07,2.41E+07,2.42E+07,0.00E+00
2.39E+07,2.36E+07,2.40E+07,2.26E+07,2.41E+07,2.41E+07,2.42E+07,2.43E+07,2.43E+07,2.42E+07,2.43E+07,2.42E+07,2.40E+07,2.42E+07,0.00E+00
2.39E+07,2.37E+07,2.42E+07,2.27E+07,2.42E+07,2.41E+07,2.43E+07,2.43E+07,2.43E+07,2.42E+07,2.44E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.40E+07,2.37E+07,2.42E+07,2.28E+07,2.41E+07,2.42E+07,2.43E+07,2.43E+07,2.43E+07,2.41E+07,2.44E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.40E+07,2.38E+07,2.39E+07,2.27E+07,2.41E+07,2.43E+07,2.43E+07,2.43E+07,2.43E+07,2.41E+07,2.44E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.40E+07,2.37E+07,2.41E+07,2.27E+07,2.42E+07,2.42E+07,2.43E+07,2.43E+07,2.44E+07,2.42E+07,2.44E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.41E+07,2.37E+07,2.41E+07,2.28E+07,2.41E+07,2.42E+07,2.43E+07,2.43E+07,2.44E+07,2.42E+07,2.44E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.41E+07,2.37E+07,2.42E+07,2.28E+07,2.41E+07,2.42E+07,2.43E+07,2.43E+07,2.44E+07,2.41E+07,2.44E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.42E+07,2.37E+07,2.42E+07,2.29E+07,2.41E+07,2.42E+07,2.43E+07,2.43E+07,2.44E+07,2.41E+07,2.44E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.42E+07,2.37E+07,2.40E+07,2.29E+07,2.41E+07,2.43E+07,2.43E+07,2.43E+07,2.44E+07,2.42E+07,2.44E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.42E+07,2.37E+07,2.42E+07,2.29E+07,2.42E+07,2.42E+07,2.43E+07,2.43E+07,2.44E+07,2.42E+07,2.44E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.41E+07,2.37E+07,2.40E+07,2.28E+07,2.41E+07,2.41E+07,2.43E+07,2.43E+07,2.44E+07,2.41E+07,2.44E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.41E+07,2.36E+07,2.40E+07,2.28E+07,2.42E+07,2.42E+07,2.43E+07,2.43E+07,2.44E+07,2.42E+07,2.44E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.41E+07,2.37E+07,2.42E+07,2.28E+07,2.42E+07,2.42E+07,2.44E+07,2.43E+07,2.45E+07,2.42E+07,2.44E+07,2.43E+07,2.40E+07,2.43E+07,0.00E+00
2.41E+07,2.38E+07,2.41E+07,2.28E+07,2.41E+07,2.42E+07,2.43E+07,2.43E+07,2.44E+07,2.41E+07,2.45E+07,2.43E+07,2.41E+07,2.43E+07,0.00E+00
2.41E+07,2.37E+07,2.42E+07,2.27E+07,2.42E+07,2.42E+07,2.43E+07,2.43E+07,2.43E+07,2.42E+07,2.44E+07,2.43E+07,2.39E+07,2.43E+07,0.00E+00
2.40E+07,2.37E+07,2.41E+07,2.26E+07,2.42E+07,2.42E+07,2.43E+07,2.42E+07,2.43E+07,2.42E+07,2.44E+07,2.42E+07,2.38E+07,2.43E+07,0.00E+00
2.40E+07,2.36E+07,2.41E+07,2.26E+07,2.42E+07,2.42E+07,2.43E+07,2.42E+07,2.43E+07,2.42E+07,2.44E+07,2.42E+07,2.38E+07,2.42E+07,0.00E+00
2.42E+07,2.36E+07,2.41E+07,2.25E+07,2.42E+07,2.41E+07,2.45E+07,2.44E+07,2.44E+07,2.42E+07,2.44E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.41E+07,2.36E+07,2.41E+07,2.25E+07,2.42E+07,2.41E+07,2.45E+07,2.44E+07,2.44E+07,2.42E+07,2.43E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.42E+07,2.37E+07,2.44E+07,2.25E+07,2.42E+07,2.41E+07,2.45E+07,2.45E+07,2.44E+07,2.41E+07,2.44E+07,2.43E+07,2.41E+07,2.43E+07,0.00E+00
2.42E+07,2.37E+07,2.42E+07,2.25E+07,2.41E+07,2.41E+07,2.45E+07,2.45E+07,2.44E+07,2.41E+07,2.44E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.42E+07,2.36E+07,2.43E+07,2.25E+07,2.41E+07,2.40E+07,2.44E+07,2.45E+07,2.44E+07,2.41E+07,2.43E+07,2.43E+07,2.40E+07,2.43E+07,0.00E+00
2.41E+07,1.78E+07,2.41E+07,2.26E+07,2.36E+07,2.26E+07,2.44E+07,2.42E+07,2.42E+07,2.42E+07,2.42E+07,1.20E+07,2.40E+07,2.42E+07,0.00E+00
1.64E+07,1.48E+07,1.63E+07,1.50E+07,1.63E+07,1.60E+07,1.65E+07,1.65E+07,1.64E+07,1.64E+07,1.64E+07,1.37E+07,1.62E+07,1.64E+07,0.00E+00
1.77E+07,1.63E+07,1.78E+07,1.63E+07,1.76E+07,1.73E+07,1.78E+07,1.78E+07,1.77E+07,1.77E+07,1.77E+07,1.55E+07,1.76E+07,1.77E+07,0.00E+00
1.91E+07,1.78E+07,1.90E+07,1.75E+07,1.89E+07,1.87E+07,1.92E+07,1.91E+07,1.90E+07,1.90E+07,1.90E+07,1.73E+07,1.89E+07,1.90E+07,0.00E+00
2.04E+07,1.93E+07,2.04E+07,1.89E+07,2.02E+07,2.01E+07,2.05E+07,2.04E+07,2.03E+07,2.03E+07,2.04E+07,1.90E+07,2.01E+07,2.03E+07,0.00E+00
2.17E+07,2.07E+07,2.17E+07,2.02E+07,2.15E+07,2.14E+07,2.18E+07,2.17E+07,2.17E+07,2.16E+07,2.17E+07,2.07E+07,2.14E+07,2.17E+07,0.00E+00
2.29E+07,2.22E+07,2.29E+07,2.15E+07,2.28E+07,2.28E+07,2.32E+07,2.30E+07,2.30E+07,2.29E+07,2.30E+07,2.25E+07,2.28E+07,2.30E+07,0.00E+00
2.42E+07,2.37E+07,2.42E+07,2.28E+07,2.42E+07,2.41E+07,2.45E+07,2.44E+07,2.43E+07,2.42E+07,2.43E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.42E+07,2.36E+07,2.42E+07,2.28E+07,2.41E+07,2.40E+07,2.44E+07,2.43E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.42E+07,2.35E+07,2.43E+07,2.29E+07,2.42E+07,2.39E+07,2.45E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.39E+07,2.42E+07,0.00E+00
2.41E+07,2.36E+07,2.42E+07,2.28E+07,2.41E+07,2.41E+07,2.45E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.41E+07,2.37E+07,2.42E+07,2.28E+07,2.41E+07,2.41E+07,2.44E+07,2.44E+07,2.43E+07,2.42E+07,2.43E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.41E+07,2.36E+07,2.43E+07,2.28E+07,2.42E+07,2.40E+07,2.45E+07,2.44E+07,2.43E+07,2.42E+07,2.43E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.41E+07,2.36E+07,2.42E+07,2.28E+07,2.42E+07,2.40E+07,2.44E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.40E+07,2.42E+07,0.00E+00
2.41E+07,2.36E+07,2.42E+07,2.28E+07,2.42E+07,2.41E+07,2.45E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.39E+07,2.42E+07,0.00E+00
2.41E+07,2.36E+07,2.43E+07,2.29E+07,2.41E+07,2.41E+07,2.45E+07,2.44E+07,2.43E+07,2.42E+07,2.43E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.42E+07,2.36E+07,2.41E+07,2.30E+07,2.41E+07,2.41E+07,2.44E+07,2.43E+07,2.43E+07,2.42E+07,2.43E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.43E+07,2.37E+07,2.43E+07,2.31E+07,2.42E+07,2.41E+07,2.45E+07,2.43E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.39E+07,2.43E+07,0.00E+00
2.43E+07,2.37E+07,2.42E+07,2.33E+07,2.42E+07,2.41E+07,2.45E+07,2.44E+07,2.43E+07,2.41E+07,2.42E+07,2.42E+07,2.40E+07,2.43E+07,0.00E+00
2.43E+07,2.37E+07,2.41E+07,2.34E+07,2.41E+07,2.41E+07,2.44E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.41E+07,2.42E+07,0.00E+00
2.44E+07,2.37E+07,2.41E+07,2.35E+07,2.41E+07,2.40E+07,2.44E+07,2.43E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.41E+07,2.42E+07,0.00E+00
2.45E+07,2.37E+07,2.40E+07,2.36E+07,2.41E+07,2.40E+07,2.44E+07,2.43E+07,2.44E+07,2.41E+07,2.42E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.45E+07,2.38E+07,2.43E+07,2.38E+07,2.41E+07,2.40E+07,2.44E+07,2.43E+07,2.43E+07,2.42E+07,2.42E+07,2.43E+07,2.42E+07,2.43E+07,0.00E+00
2.44E+07,2.38E+07,2.43E+07,2.38E+07,2.41E+07,2.40E+07,2.44E+07,2.43E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.41E+07,2.42E+07,0.00E+00
2.44E+07,2.37E+07,2.42E+07,2.37E+07,2.41E+07,2.40E+07,2.44E+07,2.43E+07,2.43E+07,2.42E+07,2.41E+07,2.42E+07,2.40E+07,2.41E+07,0.00E+00
2.44E+07,2.38E+07,2.43E+07,2.36E+07,2.42E+07,2.40E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.41E+07,2.42E+07,2.40E+07,2.42E+07,0.00E+00
2.44E+07,2.39E+07,2.42E+07,2.37E+07,2.42E+07,2.40E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.43E+07,2.42E+07,2.41E+07,2.43E+07,0.00E+00
2.44E+07,2.39E+07,2.43E+07,2.37E+07,2.42E+07,2.40E+07,2.45E+07,2.43E+07,2.42E+07,2.42E+07,2.43E+07,2.43E+07,2.41E+07,2.43E+07,0.00E+00
2.43E+07,2.39E+07,2.42E+07,2.36E+07,2.41E+07,2.41E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.42E+07,2.41E+07,2.42E+07,0.00E+00
2.43E+07,2.38E+07,2.42E+07,2.35E+07,2.41E+07,2.41E+07,2.44E+07,2.43E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.40E+07,2.42E+07,0.00E+00
2.43E+07,2.39E+07,2.42E+07,2.36E+07,2.42E+07,2.41E+07,2.44E+07,2.43E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.41E+07,2.42E+07,0.00E+00
2.42E+07,2.39E+07,2.41E+07,2.36E+07,2.41E+07,2.41E+07,2.44E+07,2.43E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.41E+07,2.42E+07,0.00E+00
2.42E+07,2.39E+07,2.42E+07,2.36E+07,2.42E+07,2.41E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.42E+07,2.41E+07,2.42E+07,0.00E+00
2.42E+07,2.38E+07,2.41E+07,2.37E+07,2.41E+07,2.40E+07,2.44E+07,2.42E+07,2.42E+07,2.42E+07,2.42E+07,2.41E+07,2.41E+07,2.42E+07,0.00E+00
2.43E+07,2.39E+07,2.41E+07,2.37E+07,2.41E+07,2.40E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.42E+07,2.41E+07,2.42E+07,0.00E+00
2.43E+07,2.39E+07,2.43E+07,2.36E+07,2.42E+07,2.40E+07,2.44E+07,2.43E+07,2.42E+07,2.42E+07,2.42E+07,2.42E+07,2.40E+07,2.42E+07,0.00E+00
2.42E+07,2.39E+07,2.40E+07,2.36E+07,2.40E+07,2.40E+07,2.43E+07,2.42E+07,2.41E+07,2.42E+07,2.42E+07,2.41E+07,2.40E+07,2.41E+07,0.00E+00
2.42E+07,2.39E+07,2.41E+07,2.36E+07,2.41E+07,2.41E+07,2.44E+07,2.42E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.41E+07,0.00E+00
2.43E+07,2.39E+07,2.46E+07,2.36E+07,2.43E+07,2.42E+07,2.45E+07,2.42E+07,2.40E+07,2.42E+07,2.41E+07,2.42E+07,2.39E+07,2.41E+07,0.00E+00
2.42E+07,2.40E+07,2.38E+07,2.36E+07,2.40E+07,2.41E+07,2.43E+07,2.42E+07,2.40E+07,2.41E+07,2.41E+07,2.40E+07,2.39E+07,2.41E+07,0.00E+00
2.40E+07,2.39E+07,2.33E+07,2.34E+07,2.39E+07,2.40E+07,2.40E+07,2.40E+07,2.41E+07,2.41E+07,2.41E+07,2.38E+07,2.39E+07,2.41E+07,0.00E+00
2.41E+07,2.38E+07,2.45E+07,2.32E+07,2.43E+07,2.39E+07,2.43E+07,2.40E+07,2.40E+07,2.42E+07,2.40E+07,2.40E+07,2.38E+07,2.40E+07,0.00E+00
2.41E+07,2.37E+07,2.44E+07,2.32E+07,2.42E+07,2.40E+07,2.44E+07,2.40E+07,2.40E+07,2.42E+07,2.40E+07,2.41E+07,2.38E+07,2.40E+07,0.00E+00
2.41E+07,2.38E+07,2.38E+07,2.33E+07,2.40E+07,2.40E+07,2.42E+07,2.41E+07,2.41E+07,2.41E+07,2.41E+07,2.39E+07,2.38E+07,2.40E+07,0.00E+00
2.41E+07,2.38E+07,2.43E+07,2.32E+07,2.41E+07,2.40E+07,2.43E+07,2.42E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.40E+07,0.00E+00
2.41E+07,2.38E+07,2.42E+07,2.32E+07,2.41E+07,2.40E+07,2.43E+07,2.42E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.40E+07,0.00E+00
2.41E+07,2.37E+07,2.40E+07,2.33E+07,2.40E+07,2.40E+07,2.43E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.40E+07,2.38E+07,2.40E+07,0.00E+00
2.41E+07,2.37E+07,2.43E+07,2.32E+07,2.41E+07,2.40E+07,2.43E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.40E+07,2.38E+07,2.40E+07,0.00E+00
2.41E+07,2.38E+07,2.43E+07,2.31E+07,2.41E+07,2.40E+07,2.43E+07,2.41E+07,2.40E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.40E+07,0.00E+00
2.41E+07,2.39E+07,2.41E+07,2.31E+07,2.41E+07,2.41E+07,2.43E+07,2.41E+07,2.41E+07,2.41E+07,2.41E+07,2.41E+07,2.39E+07,2.41E+07,0.00E+00
2.42E+07,2.37E+07,2.43E+07,2.32E+07,2.42E+07,2.40E+07,2.43E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.40E+07,0.00E+00
2.41E+07,2.38E+07,2.41E+07,2.32E+07,2.42E+07,2.40E+07,2.43E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.38E+07,2.40E+07,0.00E+00
2.42E+07,2.38E+07,2.42E+07,2.31E+07,2.41E+07,2.41E+07,2.43E+07,2.42E+07,2.41E+07,2.41E+07,2.42E+07,2.42E+07,2.38E+07,2.41E+07,0.00E+00
2.42E+07,2.37E+07,2.44E+07,2.32E+07,2.42E+07,2.41E+07,2.43E+07,2.41E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.39E+07,2.41E+07,0.00E+00
2.42E+07,2.38E+07,2.41E+07,2.32E+07,2.41E+07,2.40E+07,2.43E+07,2.41E+07,2.40E+07,2.41E+07,2.41E+07,2.40E+07,2.40E+07,2.40E+07,0.00E+00
2.43E+07,2.39E+07,2.42E+07,2.32E+07,2.41E+07,2.40E+07,2.43E+07,2.41E+07,2.40E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.40E+07,0.00E+00
2.43E+07,2.38E+07,2.41E+07,2.33E+07,2.41E+07,2.41E+07,2.43E+07,2.41E+07,2.41E+07,2.42E+07,2.42E+07,2.41E+07,2.39E+07,2.41E+07,0.00E+00
2.43E+07,2.38E+07,2.40E+07,2.34E+07,2.42E+07,2.41E+07,2.44E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.40E+07,2.39E+07,2.41E+07,0.00E+00
2.44E+07,2.39E+07,2.41E+07,2.34E+07,2.41E+07,2.40E+07,2.43E+07,2.41E+07,2.42E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.41E+07,0.00E+00
2.44E+07,2.39E+07,2.40E+07,2.34E+07,2.40E+07,2.40E+07,2.42E+07,2.41E+07,2.42E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.40E+07,0.00E+00
2.44E+07,2.39E+07,2.42E+07,2.34E+07,2.41E+07,2.41E+07,2.43E+07,2.41E+07,2.42E+07,2.42E+07,2.41E+07,2.41E+07,2.40E+07,2.41E+07,0.00E+00
2.45E+07,2.40E+07,2.41E+07,2.35E+07,2.41E+07,2.41E+07,2.43E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.41E+07,2.41E+07,0.00E+00
2.44E+07,2.39E+07,2.40E+07,2.35E+07,2.41E+07,2.40E+07,2.42E+07,2.41E+07,2.41E+07,2.41E+07,2.41E+07,2.41E+07,2.39E+07,2.41E+07,0.00E+00
2.44E+07,2.38E+07,2.41E+07,2.34E+07,2.42E+07,2.40E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.41E+07,0.00E+00
2.44E+07,2.38E+07,2.40E+07,2.34E+07,2.42E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.41E+07,2.41E+07,2.40E+07,2.41E+07,0.00E+00
2.44E+07,2.38E+07,2.43E+07,2.33E+07,2.42E+07,2.41E+07,2.43E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.40E+07,2.42E+07,0.00E+00
2.43E+07,2.38E+07,2.43E+07,2.32E+07,2.41E+07,2.40E+07,2.43E+07,2.40E+07,2.41E+07,2.42E+07,2.42E+07,2.41E+07,2.39E+07,2.42E+07,0.00E+00
2.43E+07,2.39E+07,2.40E+07,2.31E+07,2.41E+07,2.40E+07,2.43E+07,2.40E+07,2.41E+07,2.42E+07,2.41E+07,2.40E+07,2.39E+07,2.41E+07,0.00E+00
2.44E+07,2.39E+07,2.40E+07,2.31E+07,2.41E+07,2.41E+07,2.43E+07,2.40E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.40E+07,2.41E+07,0.00E+00
2.44E+07,2.38E+07,2.40E+07,2.32E+07,2.41E+07,2.41E+07,2.43E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.40E+07,2.40E+07,2.40E+07,0.00E+00
2.44E+07,2.37E+07,2.42E+07,2.31E+07,2.41E+07,2.40E+07,2.43E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.40E+07,2.39E+07,2.40E+07,0.00E+00
2.44E+07,2.38E+07,2.41E+07,2.30E+07,2.41E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.41E+07,2.41E+07,2.40E+07,2.39E+07,2.40E+07,0.00E+00
2.43E+07,2.39E+07,2.37E+07,2.30E+07,2.40E+07,2.41E+07,2.41E+07,2.40E+07,2.40E+07,2.41E+07,2.41E+07,2.40E+07,2.39E+07,2.40E+07,0.00E+00
2.43E+07,2.39E+07,2.39E+07,2.31E+07,2.41E+07,2.41E+07,2.42E+07,2.41E+07,2.40E+07,2.42E+07,2.41E+07,2.40E+07,2.39E+07,2.40E+07,0.00E+00
2.43E+07,2.38E+07,2.41E+07,2.31E+07,2.41E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.41E+07,2.41E+07,2.38E+07,2.40E+07,0.00E+00
2.44E+07,2.38E+07,2.43E+07,2.31E+07,2.42E+07,2.42E+07,2.43E+07,2.40E+07,2.40E+07,2.42E+07,2.41E+07,2.42E+07,2.38E+07,2.41E+07,0.00E+00
2.44E+07,2.38E+07,2.42E+07,2.30E+07,2.42E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.41E+07,2.41E+07,2.40E+07,2.41E+07,0.00E+00
2.43E+07,2.38E+07,2.41E+07,2.30E+07,2.42E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.41E+07,2.41E+07,2.41E+07,2.40E+07,0.00E+00
2.44E+07,2.38E+07,2.43E+07,2.29E+07,2.42E+07,2.41E+07,2.43E+07,2.40E+07,2.41E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.40E+07,0.00E+00
2.43E+07,2.38E+07,2.40E+07,2.29E+07,2.41E+07,2.41E+07,2.42E+07,2.40E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.39E+07,2.39E+07,0.00E+00
2.43E+07,2.38E+07,2.39E+07,2.29E+07,2.41E+07,2.41E+07,2.42E+07,2.40E+07,2.41E+07,2.41E+07,2.40E+07,2.40E+07,2.40E+07,2.39E+07,0.00E+00
2.44E+07,2.38E+07,2.41E+07,2.30E+07,2.41E+07,2.41E+07,2.43E+07,2.40E+07,2.40E+07,2.42E+07,2.40E+07,2.40E+07,2.39E+07,2.39E+07,0.00E+00
2.44E+07,2.39E+07,2.40E+07,2.30E+07,2.41E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.40E+07,2.40E+07,2.39E+07,2.39E+07,0.00E+00
2.44E+07,2.39E+07,2.42E+07,2.30E+07,2.42E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.40E+07,2.40E+07,2.39E+07,2.39E+07,0.00E+00
2.44E+07,2.38E+07,2.40E+07,2.30E+07,2.41E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.40E+07,2.40E+07,2.39E+07,2.39E+07,0.00E+00
2.44E+07,2.38E+07,2.41E+07,2.31E+07,2.41E+07,2.41E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.40E+07,2.41E+07,2.39E+07,2.40E+07,0.00E+00
2.45E+07,2.38E+07,2.43E+07,2.31E+07,2.41E+07,2.41E+07,2.42E+07,2.40E+07,2.39E+07,2.42E+07,2.40E+07,2.40E+07,2.40E+07,2.40E+07,0.00E+00
2.44E+07,2.38E+07,2.42E+07,2.31E+07,2.41E+07,2.41E+07,2.42E+07,2.40E+07,2.39E+07,2.41E+07,2.40E+07,2.40E+07,2.39E+07,2.40E+07,0.00E+00
2.44E+07,2.38E+07,2.43E+07,2.31E+07,2.41E+07,2.41E+07,2.42E+07,2.39E+07,2.39E+07,2.42E+07,2.39E+07,2.40E+07,2.38E+07,2.39E+07,0.00E+00
2.44E+07,2.38E+07,2.40E+07,2.31E+07,2.41E+07,2.40E+07,2.42E+07,2.39E+07,2.39E+07,2.42E+07,2.39E+07,2.40E+07,2.39E+07,2.39E+07,0.00E+00
2.45E+07,2.38E+07,2.40E+07,2.33E+07,2.41E+07,2.40E+07,2.42E+07,2.40E+07,2.40E+07,2.42E+07,2.40E+07,2.40E+07,2.40E+07,2.39E+07,0.00E+00
2.45E+07,2.39E+07,2.42E+07,2.33E+07,2.41E+07,2.42E+07,2.42E+07,2.40E+07,2.39E+07,2.42E+07,2.40E+07,2.40E+07,2.39E+07,2.39E+07,0.00E+00
2.45E+07,2.38E+07,2.40E+07,2.33E+07,2.40E+07,2.41E+07,2.42E+07,2.39E+07,2.39E+07,2.42E+07,2.39E+07,2.39E+07,2.39E+07,2.39E+07,0.00E+00
2.45E+07,2.38E+07,2.40E+07,2.32E+07,2.41E+07,2.40E+07,2.42E+07,2.39E+07,2.39E+07,2.42E+07,2.39E+07,2.39E+07,2.39E+07,2.38E+07,0.00E+00
2.44E+07,2.38E+07,2.40E+07,2.32E+07,2.41E+07,2.41E+07,2.42E+07,2.39E+07,2.39E+07,2.42E+07,2.39E+07,2.39E+07,2.38E+07,2.38E+07,0.00E+00
2.43E+07,2.37E+07,2.41E+07,2.32E+07,2.42E+07,2.41E+07,2.42E+07,2.39E+07,2.38E+07,2.42E+07,2.38E+07,2.39E+07,2.38E+07,2.38E+07,0.00E+00
2.44E+07,2.37E+07,2.43E+07,2.32E+07,2.42E+07,2.41E+07,2.42E+07,2.40E+07,2.38E+07,2.42E+07,2.39E+07,2.39E+07,2.38E+07,2.38E+07,0.00E+00
2.44E+07,2.37E+07,2.41E+07,2.32E+07,2.41E+07,2.42E+07,2.41E+07,2.40E+07,2.38E+07,2.42E+07,2.39E+07,2.40E+07,2.38E+07,2.38E+07,0.00E+00
2.44E+07,2.38E+07,2.43E+07,2.32E+07,2.41E+07,2.42E+07,2.42E+07,2.40E+07,2.39E+07,2.42E+07,2.39E+07,2.40E+07,2.38E+07,2.39E+07,0.00E+00
2.44E+07,2.38E+07,2.42E+07,2.33E+07,2.42E+07,2.41E+07,2.41E+07,2.40E+07,2.39E+07,2.41E+07,2.39E+07,2.40E+07,2.39E+07,2.38E+07,0.00E+00
2.43E+07,2.37E+07,2.40E+07,2.33E+07,2.41E+07,2.40E+07,2.41E+07,2.40E+07,2.38E+07,2.41E+07,2.38E+07,2.40E+07,2.39E+07,2.38E+07,0.00E+00
2.43E+07,2.37E+07,2.41E+07,2.33E+07,2.42E+07,2.40E+07,2.42E+07,2.39E+07,2.38E+07,2.42E+07,2.38E+07,2.39E+07,2.39E+07,2.38E+07,0.00E+00
2.43E+07,2.38E+07,2.39E+07,2.34E+07,2.40E+07,2.41E+07,2.41E+07,2.40E+07,2.38E+07,2.42E+07,2.38E+07,2.39E+07,2.39E+07,2.38E+07,0.00E+00
2.43E+07,2.38E+07,2.41E+07,2.35E+07,2.41E+07,2.41E+07,2.41E+07,2.40E+07,2.38E+07,2.41E+07,2.39E+07,2.40E+07,2.39E+07,2.38E+07,0.00E+00
2.43E+07,2.38E+07,2.41E+07,2.35E+07,2.41E+07,2.40E+07,2.41E+07,2.40E+07,2.37E+07,2.42E+07,2.39E+07,2.39E+07,2.38E+07,2.38E+07,0.00E+00
2.43E+07,2.38E+07,2.40E+07,2.34E+07,2.41E+07,2.40E+07,2.41E+07,2.39E+07,2.38E+07,2.42E+07,2.39E+07,2.39E+07,2.38E+07,2.38E+07,0.00E+00
2.43E+07,2.38E+07,2.40E+07,2.33E+07,2.42E+07,2.41E+07,2.41E+07,2.39E+07,2.38E+07,2.42E+07,2.38E+07,2.39E+07,2.38E+07,2.38E+07,0.00E+00
2.42E+07,2.38E+07,2.39E+07,2.34E+07,2.41E+07,2.41E+07,2.41E+07,2.40E+07,2.38E+07,2.41E+07,2.38E+07,2.39E+07,2.37E+07,2.37E+07,0.00E+00
2.43E+07,2.39E+07,2.43E+07,2.35E+07,2.42E+07,2.40E+07,2.41E+07,2.39E+07,2.37E+07,2.42E+07,2.38E+07,2.39E+07,2.37E+07,2.37E+07,0.00E+00
