f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
4198.974121,4175.384277,4161.538574,4128.717773,4182.563965,4171.281738,4178.461426,4211.281738,4191.281738,4194.358887,4135.384277,4177.94873,4166.666504,4175.384277
4182.563965,4214.871582,4166.153809,4128.717773,4188.717773,4185.12793,4190.769043,4226.153809,4193.333008,4194.358887,4146.153809,4178.461426,4173.846191,4185.12793
4197.94873,4142.563965,4200.512695,4179.487305,4189.743652,4189.743652,4198.974121,4236.410156,4195.897461,4192.307617,4164.102539,4193.333008,4151.281738,4190.769043
4170.769043,4102.05127,4143.589844,4154.358887,4162.05127,4173.846191,4176.922852,4217.436035,4184.615234,4191.794922,4160.512695,4180,4135.897461,4177.436035
4125.12793,4172.820313,4158.974121,4123.589844,4174.358887,4171.794922,4192.820313,4220,4176.410156,4194.871582,4158.974121,4183.07666,4146.153809,4173.846191
4115.897461,4238.461426,4163.589844,4141.025391,4190.256348,4182.563965,4206.666504,4246.666504,4188.717773,4195.384277,4178.461426,4184.102539,4155.384277,4190.769043
4126.666504,4213.333008,4205.12793,4153.333008,4202.05127,4188.717773,4203.589844,4247.692383,4186.666504,4193.333008,4180.512695,4178.974121,4139.487305,4196.410156
4108.205078,4174.358887,4215.384277,4161.538574,4187.179199,4193.846191,4201.538574,4229.230469,4168.717773,4192.820313,4169.230469,4187.692383,4123.589844,4191.281738
4097.436035,4200,4171.281738,4183.589844,4167.692383,4197.436035,4194.358887,4222.05127,4181.025391,4192.307617,4184.615234,4189.743652,4132.820313,4204.102539
4126.666504,4233.846191,4232.307617,4209.743652,4197.436035,4189.230469,4204.102539,4232.820313,4202.05127,4192.307617,4195.384277,4201.025391,4152.820313,4207.692383
4109.230469,4198.461426,4189.230469,4224.615234,4189.230469,4171.794922,4195.384277,4234.358887,4192.820313,4192.307617,4161.538574,4177.436035,4142.563965,4176.922852
4077.435791,4174.871582,4160,4237.94873,4176.922852,4165.12793,4185.12793,4222.563965,4171.794922,4193.333008,4153.846191,4164.102539,4105.12793,4172.307617
4094.358887,4185.641113,4195.897461,4270.256348,4191.281738,4172.820313,4190.769043,4214.358887,4183.589844,4193.333008,4187.692383,4192.307617,4117.94873,4203.07666
4105.12793,4177.94873,4145.12793,4295.384277,4175.897461,4183.589844,4189.743652,4225.641113,4204.615234,4192.307617,4190.769043,4189.743652,4165.12793,4214.871582
4098.974121,4195.384277,4183.589844,4298.461426,4188.717773,4198.974121,4198.461426,4228.205078,4176.922852,4193.846191,4148.205078,4184.615234,4158.461426,4196.922852
4097.436035,4210.256348,4183.07666,4329.743652,4201.025391,4201.025391,4191.281738,4206.153809,4147.179199,4193.846191,4125.12793,4171.281738,4135.897461,4180.512695
4103.589844,4194.358887,4152.307617,4372.820313,4189.743652,4186.153809,4190.769043,4206.153809,4166.153809,4189.230469,4147.179199,4169.743652,4134.871582,4193.333008
4106.153809,4213.333008,4181.025391,4367.179199,4182.05127,4183.07666,4203.07666,4213.333008,4178.974121,4190.256348,4151.794922,4194.871582,4128.717773,4206.666504
4112.820313,4247.692383,4176.922852,4377.435547,4179.487305,4189.743652,4194.871582,4203.589844,4164.615234,4194.871582,4135.384277,4194.358887,4127.179199,4205.12793
4140.512695,4219.487305,4233.333008,4425.12793,4202.563965,4180.512695,4203.07666,4207.692383,4169.230469,4196.922852,4144.615234,4206.666504,4126.666504,4211.281738
4147.692383,4169.230469,4207.692383,4441.025391,4188.205078,4170.769043,4198.974121,4223.589844,4195.384277,4192.820313,4162.563965,4213.333008,4109.230469,4219.487305
4146.153809,4184.615234,4181.025391,4443.589844,4175.897461,4175.897461,4185.641113,4227.692383,4194.358887,4190.769043,4139.487305,4195.384277,4108.717773,4207.692383
4157.436035,4225.12793,4234.871582,4449.230469,4197.436035,4176.922852,4194.358887,4220.512695,4181.538574,4192.307617,4109.743652,4193.333008,4121.025391,4188.205078
4141.025391,4229.743652,4165.641113,4431.281738,4185.12793,4174.358887,4190.769043,4216.922852,4183.07666,4190.769043,4114.358887,4185.12793,4108.205078,4187.179199
4130.256348,4197.436035,4149.743652,4414.358887,4183.07666,4183.589844,4189.230469,4214.358887,4175.384277,4193.333008,4123.07666,4190.769043,4087.692139,4204.102539
4129.230469,4197.436035,4156.410156,4433.333008,4181.025391,4185.641113,4188.717773,4213.846191,4172.307617,4195.897461,4115.384277,4185.12793,4084.615234,4210.769043
4117.94873,4209.743652,4157.436035,4457.435547,4182.563965,4177.94873,4190.256348,4205.641113,4170.769043,4194.358887,4097.94873,4155.897461,4073.845947,4183.07666
4125.12793,4212.307617,4181.025391,4462.05127,4199.487305,4195.384277,4206.666504,4205.12793,4174.871582,4194.871582,4100,4180.512695,4068.205078,4181.538574
4134.871582,4205.12793,4131.281738,4475.897461,4187.179199,4204.102539,4198.461426,4213.846191,4197.436035,4193.333008,4119.487305,4195.897461,4089.743408,4206.666504
4145.12793,4185.12793,4189.743652,4489.743652,4187.692383,4176.410156,4196.410156,4223.07666,4209.230469,4192.307617,4120,4181.538574,4092.820313,4200.512695
4137.436035,4211.794922,4202.563965,4503.07666,4184.615234,4182.563965,4202.563965,4243.589844,4208.205078,4192.307617,4108.717773,4188.717773,4075.897217,4192.820313
4128.717773,4243.589844,4150.769043,4513.846191,4186.153809,4204.615234,4200.512695,4242.563965,4211.281738,4191.794922,4117.94873,4203.07666,4082.05127,4218.461426
4146.666504,4221.538574,4201.025391,4505.12793,4211.794922,4197.436035,4206.666504,4221.025391,4210.769043,4193.333008,4126.153809,4213.333008,4098.461426,4224.102539
4137.436035,4210.256348,4160,4502.563965,4189.230469,4197.94873,4194.358887,4218.974121,4205.12793,4194.871582,4115.384277,4189.743652,4091.281982,4199.487305
4134.358887,4222.563965,4175.384277,4515.384277,4174.871582,4193.333008,4197.436035,4231.794922,4205.12793,4195.384277,4115.384277,4183.07666,4082.563965,4191.794922
4139.487305,4198.974121,4212.307617,4528.717773,4182.563965,4162.563965,4198.461426,4230.256348,4198.974121,4192.307617,4111.794922,4184.615234,4081.025635,4181.538574
4117.436035,4176.410156,4160,4516.922852,4180.512695,4170.256348,4190.256348,4215.384277,4196.922852,4189.230469,4099.487305,4174.358887,4075.897217,4175.384277
4121.025391,4199.487305,4161.025391,4507.692383,4188.205078,4201.538574,4208.205078,4218.461426,4218.461426,4192.820313,4115.897461,4194.358887,4098.461426,4203.07666
4135.897461,4214.871582,4150.256348,4525.12793,4185.12793,4189.230469,4199.487305,4224.615234,4224.102539,4194.358887,4129.230469,4185.12793,4115.897461,4210.769043
4137.436035,4193.333008,4210.769043,4522.563965,4202.05127,4178.974121,4191.794922,4222.05127,4208.205078,4191.794922,4114.871582,4174.871582,4089.230713,4189.230469
4143.07666,4186.666504,4225.12793,4498.974121,4198.461426,4196.410156,4205.12793,4223.589844,4220,4192.820313,4114.871582,4197.436035,4090.769043,4190.256348
4154.871582,4201.538574,4162.563965,4484.615234,4177.94873,4189.743652,4197.436035,4215.897461,4228.717773,4193.333008,4123.589844,4188.717773,4113.846191,4189.230469
4157.94873,4196.410156,4223.07666,4477.435547,4202.05127,4174.871582,4190.256348,4202.563965,4203.07666,4193.846191,4119.487305,4186.153809,4093.333252,4176.922852
4135.897461,4184.102539,4191.794922,4466.153809,4193.333008,4182.563965,4181.025391,4213.846191,4193.846191,4193.846191,4119.487305,4189.230469,4080.512695,4186.666504
4135.384277,4182.05127,4165.641113,4455.897461,4187.179199,4180.512695,4184.615234,4228.205078,4200,4194.871582,4124.615234,4183.07666,4096.922852,4199.487305
4157.436035,4200,4202.05127,4447.692383,4195.897461,4172.307617,4192.307617,4210.769043,4202.563965,4195.384277,4122.563965,4182.563965,4094.871582,4196.922852
4160.512695,4217.436035,4179.487305,4446.666504,4173.333008,4176.922852,4182.563965,4201.538574,4207.692383,4192.307617,4120,4178.974121,4096.410156,4195.384277
4156.922852,4202.05127,4192.307617,4455.897461,4167.179199,4188.717773,4184.615234,4222.05127,4212.307617,4192.307617,4123.589844,4194.358887,4117.94873,4195.384277
4141.538574,4193.846191,4143.589844,4442.563965,4170.769043,4190.769043,4181.025391,4223.07666,4208.717773,4193.333008,4120.512695,4184.102539,4112.820313,4182.563965
4142.563965,4195.897461,4166.666504,4403.07666,4192.820313,4183.589844,4187.692383,4204.615234,4197.94873,4193.846191,4115.897461,4171.281738,4093.845947,4174.358887
4165.641113,4198.461426,4231.794922,4392.307617,4200,4197.94873,4207.692383,4214.358887,4206.153809,4193.333008,4134.358887,4199.487305,4120.512695,4193.333008
4172.307617,4210.256348,4186.666504,4406.153809,4174.871582,4206.666504,4196.922852,4226.153809,4228.717773,4191.281738,4156.922852,4189.743652,4142.563965,4214.358887
4170.769043,4223.07666,4223.589844,4405.12793,4193.333008,4204.615234,4200,4224.102539,4216.922852,4191.281738,4153.846191,4188.205078,4120,4212.307617
4160.512695,4230.769043,4220.512695,4398.461426,4202.563965,4212.820313,4205.12793,4228.717773,4200,4191.281738,4147.692383,4197.94873,4130.769043,4198.461426
4163.07666,4211.794922,4206.666504,4390.769043,4190.256348,4202.05127,4192.820313,4227.179199,4217.94873,4191.281738,4153.846191,4184.102539,4148.205078,4196.410156
4166.666504,4188.205078,4234.358887,4374.358887,4190.769043,4175.384277,4188.717773,4219.487305,4204.615234,4192.307617,4150.256348,4186.153809,4115.897461,4191.281738
4148.205078,4197.94873,4162.05127,4348.205078,4180.512695,4175.897461,4184.615234,4210.769043,4170.256348,4191.794922,4140,4172.820313,4083.5896,4179.487305
4161.538574,4223.07666,4166.666504,4335.384277,4193.846191,4192.307617,4196.922852,4214.871582,4179.487305,4192.307617,4145.12793,4170.256348,4082.563965,4172.307617
4179.487305,4213.846191,4178.974121,4346.153809,4193.333008,4174.358887,4188.717773,4217.94873,4196.410156,4192.820313,4149.743652,4169.743652,4096.922852,4166.666504
4188.205078,4193.846191,4181.538574,4362.05127,4176.922852,4167.179199,4179.487305,4197.436035,4200.512695,4193.333008,4159.487305,4170.769043,4114.871582,4185.641113
4201.538574,4218.974121,4222.563965,4388.717773,4181.025391,4203.589844,4200.512695,4193.333008,4208.717773,4193.846191,4183.07666,4205.641113,4130.256348,4212.307617
4184.102539,4226.666504,4168.717773,4390.769043,4171.794922,4205.641113,4191.794922,4210.769043,4208.717773,4192.307617,4185.641113,4195.897461,4132.307617,4193.846191
4183.07666,4193.846191,4177.436035,4364.102539,4184.102539,4174.871582,4186.666504,4222.563965,4198.461426,4192.820313,4171.281738,4175.897461,4141.538574,4177.436035
4201.538574,4188.205078,4164.615234,4356.410156,4188.717773,4183.589844,4191.281738,4225.12793,4210.769043,4192.820313,4170.769043,4176.410156,4167.179199,4200.512695
4190.769043,4222.563965,4136.922852,4373.333008,4190.256348,4223.589844,4195.897461,4234.871582,4222.05127,4191.794922,4176.410156,4181.025391,4172.307617,4213.333008
4187.692383,4230.256348,4218.461426,4395.897461,4212.820313,4222.563965,4210.769043,4237.94873,4216.922852,4194.358887,4174.358887,4195.384277,4151.281738,4205.641113
4190.256348,4188.205078,4192.820313,4397.94873,4198.974121,4190.256348,4194.871582,4219.487305,4216.922852,4193.846191,4169.743652,4184.102539,4130.256348,4202.05127
4196.410156,4170.769043,4169.743652,4383.589844,4192.820313,4180,4188.205078,4212.307617,4215.384277,4193.333008,4168.205078,4184.102539,4134.358887,4197.94873
4217.436035,4204.615234,4172.820313,4385.641113,4188.205078,4191.281738,4194.871582,4233.846191,4224.102539,4194.871582,4178.974121,4198.461426,4166.153809,4197.94873
4222.05127,4217.436035,4174.871582,4402.563965,4185.641113,4197.94873,4197.436035,4249.230469,4231.794922,4192.820313,4191.794922,4207.179199,4169.230469,4213.333008
4206.666504,4176.922852,4217.436035,4395.897461,4202.563965,4202.05127,4206.666504,4229.230469,4223.589844,4192.820313,4180,4212.307617,4122.563965,4206.666504
4198.974121,4183.07666,4137.436035,4395.897461,4173.846191,4216.922852,4195.384277,4220,4228.717773,4192.820313,4173.333008,4190.769043,4117.436035,4193.333008
4215.384277,4232.820313,4141.538574,4416.410156,4165.12793,4211.794922,4195.897461,4227.179199,4224.102539,4193.333008,4183.589844,4190.769043,4171.794922,4205.641113
4209.743652,4231.794922,4193.846191,4405.12793,4181.538574,4184.102539,4196.410156,4204.615234,4203.589844,4194.358887,4188.717773,4195.897461,4182.05127,4208.717773
4185.12793,4216.410156,4153.333008,4395.384277,4181.538574,4183.589844,4189.230469,4188.717773,4198.461426,4193.846191,4186.153809,4181.025391,4154.358887,4201.025391
4185.641113,4213.846191,4173.333008,4411.281738,4198.974121,4205.641113,4204.102539,4204.615234,4215.384277,4193.846191,4180,4197.436035,4154.871582,4207.179199
4180,4207.692383,4170.256348,4417.435547,4201.538574,4206.153809,4201.025391,4208.205078,4227.692383,4193.333008,4175.384277,4191.794922,4154.358887,4200
4187.692383,4200,4222.563965,4402.05127,4204.102539,4196.410156,4200,4208.717773,4216.922852,4194.871582,4183.07666,4179.487305,4139.487305,4186.153809
4200,4202.05127,4241.025391,4388.205078,4198.461426,4213.333008,4201.538574,4222.05127,4203.07666,4194.871582,4196.922852,4208.205078,4130.769043,4207.692383
4182.563965,4187.692383,4162.563965,4375.384277,4185.12793,4211.794922,4184.615234,4212.820313,4204.102539,4191.794922,4186.153809,4193.846191,4123.07666,4209.743652
4170.769043,4166.153809,4172.820313,4360,4202.05127,4183.589844,4192.820313,4205.641113,4206.666504,4193.333008,4162.563965,4182.563965,4133.333008,4177.94873
4166.666504,4176.410156,4132.307617,4351.281738,4184.102539,4185.12793,4191.794922,4214.871582,4208.717773,4192.307617,4160.512695,4194.358887,4165.641113,4176.410156
4183.589844,4183.589844,4165.641113,4327.179199,4171.794922,4207.692383,4183.589844,4211.794922,4208.205078,4190.769043,4171.794922,4195.897461,4163.07666,4190.256348
4184.615234,4175.384277,4225.12793,4296.922852,4180,4210.769043,4190.256348,4213.846191,4196.410156,4191.794922,4168.717773,4192.820313,4148.205078,4178.974121
4145.12793,4162.563965,4148.205078,4274.358887,4170.769043,4193.333008,4187.179199,4213.333008,4201.025391,4191.281738,4170.256348,4169.743652,4165.12793,4169.743652
4134.871582,4148.205078,4176.922852,4261.538574,4186.666504,4185.12793,4193.846191,4196.410156,4216.410156,4192.820313,4185.12793,4178.974121,4180,4184.615234
4130.769043,4141.025391,4198.461426,4247.179199,4185.641113,4191.794922,4188.717773,4189.230469,4199.487305,4194.871582,4173.333008,4186.153809,4175.384277,4189.743652
4124.102539,4131.794922,4189.230469,4228.717773,4185.641113,4199.487305,4189.743652,4202.05127,4185.641113,4193.846191,4166.153809,4182.563965,4168.205078,4193.333008
4128.717773,4122.563965,4201.538574,4213.333008,4200,4189.743652,4200,4204.615234,4190.256348,4192.820313,4181.025391,4194.871582,4158.461426,4188.717773
4113.333008,4111.281738,4160.512695,4168.205078,4183.589844,4172.820313,4183.07666,4186.153809,4187.692383,4192.820313,4170.256348,4177.94873,4133.333008,4166.666504
4112.820313,4108.717773,4221.538574,4133.846191,4186.666504,4187.692383,4189.230469,4193.333008,4188.205078,4191.794922,4167.692383,4188.205078,4124.102539,4170.769043
4130.256348,4126.153809,4219.487305,4145.641113,4182.563965,4209.743652,4193.846191,4206.666504,4195.897461,4191.794922,4190.769043,4196.410156,4152.820313,4186.666504
4144.102539,4138.461426,4169.743652,4134.358887,4182.05127,4196.410156,4184.102539,4189.743652,4186.153809,4193.846191,4193.333008,4178.974121,4151.794922,4182.05127
4149.743652,4125.641113,4186.666504,4088.205078,4197.94873,4171.281738,4190.769043,4179.487305,4166.153809,4193.846191,4188.717773,4192.307617,4122.05127,4171.794922
4137.436035,4115.897461,4136.922852,4065.128174,4181.025391,4172.307617,4182.563965,4188.205078,4168.205078,4191.794922,4195.384277,4195.384277,4140,4181.538574
4143.07666,4125.641113,4170.769043,4061.025635,4190.256348,4187.179199,4188.717773,4195.897461,4176.410156,4194.358887,4181.538574,4193.333008,4178.461426,4199.487305
4153.846191,4125.12793,4194.358887,4047.179443,4196.410156,4194.358887,4195.384277,4197.94873,4174.871582,4193.333008,4155.384277,4180.512695,4182.05127,4195.897461
4153.846191,4106.153809,4186.153809,4023.076904,4186.666504,4195.897461,4191.281738,4200.512695,4177.94873,4190.769043,4163.07666,4175.897461,4171.281738,4187.179199
4165.12793,4090.769043,4207.692383,3994.358887,4190.769043,4194.871582,4194.871582,4186.153809,4189.743652,4192.820313,4184.102539,4202.05127,4179.487305,4196.410156
4165.12793,4111.794922,4148.205078,3989.743408,4181.025391,4194.358887,4189.230469,4182.563965,4193.333008,4193.333008,4167.692383,4192.307617,4205.641113,4202.563965
4166.666504,4133.846191,4213.846191,3983.076904,4201.538574,4194.871582,4200,4206.666504,4181.025391,4192.307617,4143.07666,4191.794922,4205.641113,4200
4176.410156,4118.974121,4233.333008,3947.692139,4201.538574,4203.589844,4199.487305,4214.358887,4186.153809,4190.769043,4166.153809,4214.871582,4174.358887,4217.94873
4183.07666,4120,4161.538574,3947.692139,4187.692383,4216.922852,4191.794922,4211.281738,4193.846191,4189.230469,4186.153809,4205.641113,4170.256348,4225.12793
4177.94873,4144.615234,4214.358887,3970.256348,4202.05127,4217.94873,4205.12793,4213.846191,4180,4192.820313,4140.512695,4203.07666,4182.05127,4196.922852
4151.281738,4129.230469,4200,3953.845947,4185.641113,4199.487305,4189.743652,4197.94873,4184.102539,4195.897461,4131.281738,4197.94873,4162.563965,4184.615234
4151.281738,4076.923096,4187.179199,3922.563965,4184.615234,4183.589844,4180.512695,4180,4189.743652,4194.871582,4167.692383,4189.230469,4145.12793,4195.897461
4161.025391,4075.897217,4169.230469,3921.025635,4190.769043,4189.230469,4187.692383,4191.281738,4178.461426,4192.307617,4140.512695,4175.897461,4170.256348,4187.179199
4151.794922,4109.743652,4138.974121,3929.743408,4185.641113,4201.538574,4185.12793,4195.384277,4178.974121,4192.820313,4105.641113,4167.179199,4169.230469,4171.794922
4148.717773,4093.333252,4214.871582,3920.512695,4210.769043,4205.12793,4199.487305,4174.358887,4188.205078,4194.358887,4126.666504,4197.436035,4134.358887,4170.769043
4134.358887,4070.769043,4193.333008,3909.230713,4203.589844,4198.974121,4193.333008,4168.717773,4189.743652,4192.307617,4127.179199,4187.692383,4135.384277,4169.230469
4142.563965,4099.487305,4221.025391,3914.358887,4191.794922,4193.846191,4190.256348,4186.666504,4183.589844,4190.769043,4120,4176.922852,4135.384277,4183.07666
4176.410156,4127.692383,4288.205078,3923.5896,4211.281738,4199.487305,4207.692383,4197.436035,4182.05127,4192.307617,4145.641113,4215.384277,4124.615234,4208.205078
4164.615234,4105.641113,4178.461426,3909.230713,4207.692383,4198.461426,4195.384277,4182.563965,4178.974121,4194.871582,4131.794922,4209.230469,4124.102539,4201.025391
4141.538574,4087.692139,4095.897217,3903.076904,4191.794922,4183.589844,4175.897461,4177.94873,4167.179199,4196.922852,4102.563965,4178.461426,4119.487305,4174.358887
4135.897461,4108.205078,4066.153809,3927.692139,4169.743652,4184.102539,4162.563965,4201.538574,4176.922852,4191.794922,4119.487305,4158.461426,4133.846191,4173.333008
4147.179199,4106.153809,4122.05127,3935.897461,4176.410156,4197.94873,4176.410156,4221.538574,4198.974121,4189.743652,4127.179199,4163.589844,4159.487305,4188.205078
4172.820313,4087.179443,4158.974121,3924.615234,4176.410156,4200,4189.743652,4213.333008,4198.974121,4190.769043,4121.025391,4176.410156,4144.102539,4194.871582
4174.358887,4100.512695,4104.615234,3933.333252,4156.922852,4198.461426,4182.05127,4194.871582,4173.333008,4188.205078,4132.307617,4164.102539,4114.358887,4194.358887
4165.641113,4114.358887,4157.94873,3947.692139,4186.153809,4195.384277,4199.487305,4188.717773,4167.692383,4192.307617,4127.179199,4171.281738,4124.102539,4185.12793
4160,4108.205078,4168.205078,3947.179443,4191.794922,4190.256348,4197.436035,4193.846191,4202.563965,4195.897461,4112.820313,4171.281738,4134.358887,4176.410156
4169.743652,4097.94873,4205.641113,3946.666504,4191.281738,4187.179199,4191.794922,4195.384277,4206.666504,4194.871582,4127.179199,4173.846191,4110.256348,4185.12793
4175.384277,4093.845947,4250.256348,3946.153809,4202.563965,4192.820313,4203.07666,4191.281738,4180.512695,4194.358887,4130.769043,4195.384277,4090.256348,4193.846191
4155.384277,4103.589844,4164.615234,3953.333252,4184.615234,4190.256348,4190.256348,4188.205078,4169.230469,4192.820313,4103.589844,4178.461426,4106.153809,4175.897461
4159.487305,4104.102539,4193.333008,3958.461426,4191.281738,4176.410156,4187.692383,4178.461426,4160,4192.820313,4105.641113,4177.436035,4110.769043,4166.666504
4166.666504,4114.358887,4200,3957.435791,4184.102539,4172.820313,4188.205078,4179.487305,4162.563965,4193.846191,4136.922852,4191.794922,4095.897217,4187.179199
4161.538574,4137.94873,4188.717773,3968.205078,4178.461426,4181.025391,4186.666504,4195.384277,4175.384277,4193.846191,4126.153809,4181.025391,4115.384277,4193.333008
4155.384277,4132.307617,4214.358887,3996.410156,4196.410156,4185.641113,4190.256348,4196.410156,4175.897461,4191.794922,4108.717773,4176.922852,4124.615234,4178.461426
4154.358887,4115.897461,4165.12793,4010.769043,4185.12793,4176.410156,4179.487305,4184.615234,4183.07666,4192.307617,4130.769043,4168.717773,4097.94873,4177.436035
4176.922852,4134.358887,4206.153809,4001.025635,4180,4186.666504,4187.179199,4187.179199,4197.436035,4194.871582,4133.333008,4182.05127,4102.563965,4190.769043
4167.179199,4156.922852,4178.974121,4010.769043,4167.692383,4207.692383,4190.769043,4200.512695,4192.820313,4192.820313,4108.717773,4186.666504,4138.974121,4190.256348
4150.256348,4140,4144.615234,4030.769043,4181.025391,4189.743652,4191.281738,4193.333008,4182.563965,4191.794922,4112.307617,4169.230469,4144.615234,4178.461426
4171.794922,4128.205078,4216.410156,4042.563965,4208.717773,4180.512695,4204.615234,4185.12793,4187.692383,4192.820313,4130.769043,4182.563965,4117.94873,4180.512695
4163.589844,4141.538574,4165.641113,4052.307617,4183.07666,4201.025391,4191.794922,4202.05127,4195.384277,4191.281738,4138.461426,4186.153809,4101.538574,4186.666504
4152.307617,4140,4182.05127,4048.205078,4188.205078,4202.563965,4194.871582,4210.769043,4185.12793,4191.794922,4140,4194.871582,4125.641113,4188.717773
4167.692383,4140,4217.94873,4038.974365,4195.384277,4194.871582,4200,4190.256348,4173.846191,4192.307617,4128.205078,4196.922852,4157.436035,4194.871582
4180.512695,4155.897461,4207.692383,4054.358887,4184.615234,4200,4189.743652,4180,4172.820313,4191.281738,4115.897461,4181.025391,4152.820313,4196.410156
4182.563965,4156.410156,4222.05127,4074.871582,4190.256348,4196.410156,4192.307617,4193.333008,4176.410156,4193.846191,4125.641113,4198.461426,4135.384277,4187.179199
4162.05127,4146.666504,4138.974121,4069.230713,4175.897461,4189.743652,4185.641113,4194.871582,4183.589844,4192.307617,4125.641113,4189.743652,4130.256348,4175.897461
4162.05127,4141.538574,4157.436035,4064.102539,4188.717773,4206.666504,4197.94873,4193.846191,4183.07666,4191.281738,4114.871582,4183.07666,4117.94873,4177.94873
4175.897461,4144.615234,4185.641113,4075.897217,4191.281738,4210.769043,4197.94873,4194.358887,4185.641113,4193.846191,4124.102539,4189.230469,4131.794922,4187.692383
4177.436035,4152.820313,4157.436035,4089.230713,4174.358887,4186.153809,4180.512695,4183.589844,4191.281738,4192.820313,4128.205078,4178.974121,4161.538574,4192.820313
4178.461426,4150.769043,4192.307617,4096.410156,4187.692383,4178.974121,4192.820313,4177.436035,4184.615234,4192.820313,4114.871582,4197.94873,4140,4189.743652
4167.692383,4149.743652,4146.666504,4106.153809,4181.538574,4192.820313,4194.871582,4177.94873,4183.589844,4193.333008,4112.307617,4192.820313,4131.794922,4181.538574
4176.922852,4160.512695,4181.025391,4107.692383,4187.179199,4195.384277,4197.94873,4183.589844,4200,4192.820313,4125.641113,4178.974121,4161.025391,4181.025391
4185.12793,4163.589844,4194.871582,4096.922852,4193.333008,4189.743652,4195.897461,4192.820313,4202.563965,4191.281738,4127.179199,4175.384277,4171.794922,4178.974121
4183.589844,4156.410156,4151.281738,4109.230469,4192.307617,4195.384277,4186.666504,4193.846191,4188.717773,4192.820313,4113.846191,4157.94873,4182.05127,4171.794922
4204.102539,4150.256348,4231.794922,4135.897461,4202.05127,4202.05127,4200.512695,4191.281738,4196.922852,4194.871582,4118.974121,4176.922852,4193.846191,4177.94873
4194.358887,4148.205078,4210.256348,4119.487305,4180,4188.717773,4186.666504,4183.589844,4204.102539,4192.820313,4126.666504,4178.461426,4183.07666,4180.512695
4181.538574,4147.692383,4203.07666,4084.102539,4190.769043,4171.281738,4180.512695,4179.487305,4183.589844,4191.794922,4112.820313,4168.205078,4185.641113,4175.897461
4200,4154.358887,4215.384277,4102.563965,4206.666504,4180,4194.358887,4197.436035,4183.07666,4192.307617,4106.153809,4178.461426,4210.256348,4174.358887
4201.025391,4162.05127,4149.230469,4125.641113,4183.07666,4191.281738,4186.153809,4213.333008,4195.897461,4192.307617,4114.871582,4173.333008,4196.410156,4168.717773
4193.333008,4164.615234,4179.487305,4107.692383,4192.820313,4181.538574,4192.307617,4198.974121,4182.563965,4194.871582,4111.281738,4177.94873,4172.307617,4163.07666
4188.205078,4174.358887,4156.410156,4106.153809,4194.871582,4183.589844,4190.769043,4179.487305,4181.025391,4193.846191,4105.12793,4168.205078,4187.179199,4166.666504
4192.820313,4174.871582,4166.666504,4115.384277,4191.794922,4193.846191,4185.641113,4180.512695,4188.717773,4192.307617,4121.538574,4163.589844,4192.307617,4178.461426
4196.410156,4168.717773,4206.153809,4108.717773,4188.717773,4172.307617,4186.153809,4185.641113,4181.538574,4191.794922,4136.922852,4177.94873,4178.461426,4183.07666
4182.563965,4165.641113,4138.461426,4103.07666,4173.846191,4149.743652,4179.487305,4176.410156,4174.871582,4190.256348,4114.358887,4163.07666,4183.589844,4174.871582
4177.436035,4155.897461,4161.538574,4100.512695,4196.410156,4165.12793,4195.384277,4166.666504,4171.281738,4192.307617,4096.410156,4160,4196.410156,4157.436035
4175.897461,4165.12793,4180,4102.05127,4195.897461,4183.589844,4194.358887,4180.512695,4178.974121,4193.846191,4132.307617,4166.153809,4192.307617,4160
4189.743652,4187.179199,4213.333008,4109.230469,4192.307617,4181.538574,4192.307617,4205.641113,4200.512695,4192.820313,4157.436035,4181.025391,4196.410156,4192.820313
4190.769043,4183.07666,4247.179199,4098.974121,4200,4177.436035,4199.487305,4191.281738,4191.281738,4191.794922,4120.512695,4190.769043,4211.281738,4195.897461
4160,4168.717773,4188.205078,4078.974365,4185.641113,4175.384277,4182.563965,4155.897461,4161.538574,4191.281738,4095.897217,4163.07666,4208.205078,4168.717773
4175.384277,4189.743652,4228.205078,4089.230713,4207.179199,4180,4191.281738,4169.743652,4167.692383,4193.333008,4131.281738,4182.05127,4218.461426,4174.871582
4197.436035,4211.794922,4191.794922,4104.615234,4205.641113,4189.230469,4197.436035,4196.410156,4190.769043,4192.820313,4152.307617,4201.538574,4252.307617,4192.307617
4184.102539,4192.820313,4151.281738,4079.487061,4186.666504,4182.563965,4189.230469,4183.07666,4185.12793,4190.769043,4136.922852,4176.922852,4244.615234,4178.974121
4170.256348,4175.897461,4207.692383,4053.845947,4189.743652,4170.769043,4193.846191,4182.563965,4170.769043,4192.307617,4123.589844,4176.410156,4222.05127,4160.512695
4161.538574,4191.794922,4165.641113,4068.717773,4172.307617,4175.897461,4189.230469,4202.05127,4173.333008,4192.307617,4123.589844,4171.794922,4236.410156,4163.589844
4170.769043,4201.538574,4180.512695,4095.897217,4177.436035,4186.153809,4200,4201.538574,4180,4191.794922,4133.846191,4180.512695,4244.102539,4174.358887
4167.179199,4188.205078,4163.589844,4090.769043,4174.358887,4201.025391,4199.487305,4194.871582,4180.512695,4190.256348,4128.205078,4177.436035,4237.94873,4169.743652
